PROVINCIA,NOME_PROVINCIA,REGIONE,NOME_REGIONE,MESE_DECESSO,GIORNO_DECESSO,DECESSI_2015,DECESSI_2016,DECESSI_2017,DECESSI_2018,DECESSI_2019
004,Cuneo,01,Piemonte,4,26,15,20,20,23,18
004,Cuneo,01,Piemonte,4,27,27,17,16,16,19
004,Cuneo,01,Piemonte,4,28,32,13,21,18,16
004,Cuneo,01,Piemonte,4,29,9,25,18,22,19
004,Cuneo,01,Piemonte,4,30,19,15,18,10,12
005,Asti,01,Piemonte,1,1,9,11,6,9,7
005,Asti,01,Piemonte,1,2,9,15,15,12,11
005,Asti,01,Piemonte,1,3,12,10,10,13,12
005,Asti,01,Piemonte,1,4,8,6,8,14,11
005,Asti,01,Piemonte,1,5,5,14,14,5,5
005,Asti,01,Piemonte,1,6,8,8,6,15,14
005,Asti,01,Piemonte,1,7,9,10,14,8,10
005,Asti,01,Piemonte,1,8,12,7,8,8,7
005,Asti,01,Piemonte,1,9,8,7,6,10,7
005,Asti,01,Piemonte,1,10,13,9,12,20,9
005,Asti,01,Piemonte,1,11,11,9,10,14,6
005,Asti,01,Piemonte,1,12,7,8,16,15,14
005,Asti,01,Piemonte,1,13,11,7,15,18,15
005,Asti,01,Piemonte,1,14,9,4,6,13,11
005,Asti,01,Piemonte,1,15,11,8,7,12,16
005,Asti,01,Piemonte,1,16,8,6,11,6,9
005,Asti,01,Piemonte,1,17,16,8,11,8,8
005,Asti,01,Piemonte,1,18,9,13,13,14,9
005,Asti,01,Piemonte,1,19,9,11,6,8,7
005,Asti,01,Piemonte,1,20,12,14,16,11,9
005,Asti,01,Piemonte,1,21,10,15,19,7,4
005,Asti,01,Piemonte,1,22,10,10,19,19,11
005,Asti,01,Piemonte,1,23,15,11,12,6,6
005,Asti,01,Piemonte,1,24,9,8,11,11,9
005,Asti,01,Piemonte,1,25,13,10,10,12,4
005,Asti,01,Piemonte,1,26,7,10,9,13,6
005,Asti,01,Piemonte,1,27,8,3,10,14,10
005,Asti,01,Piemonte,1,28,16,6,9,7,12
005,Asti,01,Piemonte,1,29,7,11,9,10,8
005,Asti,01,Piemonte,1,30,6,5,8,13,12
005,Asti,01,Piemonte,1,31,11,4,9,7,6
005,Asti,01,Piemonte,2,1,10,7,8,9,9
005,Asti,01,Piemonte,2,2,16,9,6,11,7
005,Asti,01,Piemonte,2,3,14,12,11,11,8
005,Asti,01,Piemonte,2,4,6,17,9,11,16
005,Asti,01,Piemonte,2,5,12,7,9,17,9
005,Asti,01,Piemonte,2,6,13,12,8,9,17
005,Asti,01,Piemonte,2,7,11,9,9,7,5
005,Asti,01,Piemonte,2,8,12,11,9,6,16
005,Asti,01,Piemonte,2,9,8,12,8,5,9
005,Asti,01,Piemonte,2,10,14,11,6,10,12
005,Asti,01,Piemonte,2,11,12,4,14,5,10
005,Asti,01,Piemonte,2,12,11,5,8,9,14
005,Asti,01,Piemonte,2,13,7,12,7,15,15
005,Asti,01,Piemonte,2,14,7,10,12,11,16
005,Asti,01,Piemonte,2,15,16,11,14,13,12
005,Asti,01,Piemonte,2,16,11,5,13,8,8
005,Asti,01,Piemonte,2,17,10,7,7,14,12
005,Asti,01,Piemonte,2,18,8,12,13,6,18
005,Asti,01,Piemonte,2,19,12,9,8,15,13
005,Asti,01,Piemonte,2,20,11,5,7,11,11
005,Asti,01,Piemonte,2,21,15,1,11,8,10
005,Asti,01,Piemonte,2,22,6,9,14,9,11
005,Asti,01,Piemonte,2,23,12,10,9,9,6
005,Asti,01,Piemonte,2,24,13,5,12,6,2
005,Asti,01,Piemonte,2,25,11,11,8,8,11
005,Asti,01,Piemonte,2,26,11,8,11,10,10
005,Asti,01,Piemonte,2,27,12,7,7,6,5
005,Asti,01,Piemonte,2,28,13,6,18,12,7
005,Asti,01,Piemonte,2,29,0,5,0,0,0
005,Asti,01,Piemonte,3,1,9,8,5,8,10
005,Asti,01,Piemonte,3,2,6,3,8,5,9
005,Asti,01,Piemonte,3,3,11,12,8,8,10
005,Asti,01,Piemonte,3,4,11,6,7,10,13
005,Asti,01,Piemonte,3,5,7,10,11,12,14
005,Asti,01,Piemonte,3,6,7,9,7,9,9
005,Asti,01,Piemonte,3,7,6,11,5,7,7
005,Asti,01,Piemonte,3,8,8,10,7,15,5
005,Asti,01,Piemonte,3,9,10,5,7,10,4
005,Asti,01,Piemonte,3,10,10,10,11,7,6
005,Asti,01,Piemonte,3,11,7,8,12,11,6
005,Asti,01,Piemonte,3,12,10,9,6,5,12
005,Asti,01,Piemonte,3,13,11,8,8,7,8
005,Asti,01,Piemonte,3,14,7,11,5,6,6
005,Asti,01,Piemonte,3,15,10,11,6,12,10
005,Asti,01,Piemonte,3,16,7,13,9,11,8
005,Asti,01,Piemonte,3,17,7,9,7,7,8
005,Asti,01,Piemonte,3,18,13,11,5,10,7
005,Asti,01,Piemonte,3,19,5,8,11,10,6
005,Asti,01,Piemonte,3,20,9,15,14,8,8
005,Asti,01,Piemonte,3,21,10,11,8,5,7
005,Asti,01,Piemonte,3,22,5,11,9,4,10
005,Asti,01,Piemonte,3,23,8,5,11,11,7
005,Asti,01,Piemonte,3,24,13,13,3,8,7
005,Asti,01,Piemonte,3,25,10,11,4,6,9
005,Asti,01,Piemonte,3,26,9,8,10,9,4
005,Asti,01,Piemonte,3,27,14,5,6,8,7
005,Asti,01,Piemonte,3,28,5,8,7,8,5
005,Asti,01,Piemonte,3,29,8,5,10,11,9
005,Asti,01,Piemonte,3,30,6,6,7,6,6
005,Asti,01,Piemonte,3,31,8,6,5,7,6
005,Asti,01,Piemonte,4,1,9,11,10,4,3
005,Asti,01,Piemonte,4,2,8,11,6,14,7
005,Asti,01,Piemonte,4,3,6,8,8,4,7
005,Asti,01,Piemonte,4,4,6,10,8,8,8
005,Asti,01,Piemonte,4,5,10,7,13,5,9
005,Asti,01,Piemonte,4,6,6,8,11,6,11
005,Asti,01,Piemonte,4,7,4,4,5,4,9
005,Asti,01,Piemonte,4,8,7,10,7,5,9
005,Asti,01,Piemonte,4,9,11,9,12,6,7
005,Asti,01,Piemonte,4,10,8,12,4,14,10
005,Asti,01,Piemonte,4,11,9,5,7,15,5
005,Asti,01,Piemonte,4,12,9,5,9,8,6
005,Asti,01,Piemonte,4,13,11,14,6,12,7
005,Asti,01,Piemonte,4,14,14,12,6,11,9
005,Asti,01,Piemonte,4,15,6,7,6,10,6
005,Asti,01,Piemonte,4,16,6,12,7,5,8
005,Asti,01,Piemonte,4,17,5,11,8,11,6
005,Asti,01,Piemonte,4,18,6,5,8,10,11
005,Asti,01,Piemonte,4,19,2,4,9,7,6
005,Asti,01,Piemonte,4,20,9,5,4,7,6
005,Asti,01,Piemonte,4,21,2,12,6,6,7
005,Asti,01,Piemonte,4,22,6,7,9,6,3
005,Asti,01,Piemonte,4,23,5,6,8,7,5
005,Asti,01,Piemonte,4,24,2,9,9,6,9
005,Asti,01,Piemonte,4,25,10,7,9,4,6
005,Asti,01,Piemonte,4,26,9,11,8,4,7
005,Asti,01,Piemonte,4,27,7,5,9,9,2
005,Asti,01,Piemonte,4,28,10,9,6,10,5
005,Asti,01,Piemonte,4,29,10,7,5,5,3
005,Asti,01,Piemonte,4,30,6,5,6,8,5
006,Alessandria,01,Piemonte,1,1,17,15,24,26,14
006,Alessandria,01,Piemonte,1,2,18,17,20,30,20
006,Alessandria,01,Piemonte,1,3,14,16,26,23,19
006,Alessandria,01,Piemonte,1,4,24,13,24,24,13
006,Alessandria,01,Piemonte,1,5,29,13,35,27,18
006,Alessandria,01,Piemonte,1,6,21,18,32,19,14
006,Alessandria,01,Piemonte,1,7,19,19,27,10,16
006,Alessandria,01,Piemonte,1,8,17,11,35,28,19
006,Alessandria,01,Piemonte,1,9,19,18,23,37,16
006,Alessandria,01,Piemonte,1,10,20,21,19,20,29
006,Alessandria,01,Piemonte,1,11,21,26,27,24,9
006,Alessandria,01,Piemonte,1,12,19,21,25,30,32
006,Alessandria,01,Piemonte,1,13,23,23,29,25,19
006,Alessandria,01,Piemonte,1,14,24,11,30,26,13
006,Alessandria,01,Piemonte,1,15,23,24,24,17,24
006,Alessandria,01,Piemonte,1,16,24,23,29,18,20
006,Alessandria,01,Piemonte,1,17,26,17,24,30,23
006,Alessandria,01,Piemonte,1,18,21,23,18,16,35
006,Alessandria,01,Piemonte,1,19,25,15,20,27,29
006,Alessandria,01,Piemonte,1,20,18,10,21,19,17
006,Alessandria,01,Piemonte,1,21,20,17,23,19,17
006,Alessandria,01,Piemonte,1,22,28,21,19,25,16
006,Alessandria,01,Piemonte,1,23,23,19,26,21,25
006,Alessandria,01,Piemonte,1,24,22,16,21,20,19
006,Alessandria,01,Piemonte,1,25,18,23,26,19,15
006,Alessandria,01,Piemonte,1,26,18,13,16,21,20
006,Alessandria,01,Piemonte,1,27,26,26,30,18,17
006,Alessandria,01,Piemonte,1,28,23,18,18,21,24
006,Alessandria,01,Piemonte,1,29,19,12,16,28,29
006,Alessandria,01,Piemonte,1,30,28,27,19,22,16
006,Alessandria,01,Piemonte,1,31,17,22,24,20,20
006,Alessandria,01,Piemonte,2,1,21,24,16,20,21
006,Alessandria,01,Piemonte,2,2,18,16,13,29,24
006,Alessandria,01,Piemonte,2,3,31,11,31,14,32
006,Alessandria,01,Piemonte,2,4,23,19,17,25,25
006,Alessandria,01,Piemonte,2,5,20,13,17,28,21
006,Alessandria,01,Piemonte,2,6,21,21,20,27,20
006,Alessandria,01,Piemonte,2,7,20,19,29,21,22
006,Alessandria,01,Piemonte,2,8,21,17,15,21,20
006,Alessandria,01,Piemonte,2,9,22,15,21,15,17
006,Alessandria,01,Piemonte,2,10,24,16,31,17,18
006,Alessandria,01,Piemonte,2,11,27,12,23,26,21
006,Alessandria,01,Piemonte,2,12,16,18,18,15,17
006,Alessandria,01,Piemonte,2,13,20,19,30,22,23
006,Alessandria,01,Piemonte,2,14,15,17,20,14,15
006,Alessandria,01,Piemonte,2,15,21,26,18,12,25
006,Alessandria,01,Piemonte,2,16,18,27,19,21,27
006,Alessandria,01,Piemonte,2,17,28,20,15,15,19
006,Alessandria,01,Piemonte,2,18,16,20,18,26,21
006,Alessandria,01,Piemonte,2,19,15,19,17,14,14
006,Alessandria,01,Piemonte,2,20,20,14,18,19,16
006,Alessandria,01,Piemonte,2,21,25,17,20,13,21
006,Alessandria,01,Piemonte,2,22,25,17,14,27,22
006,Alessandria,01,Piemonte,2,23,14,19,18,15,20
006,Alessandria,01,Piemonte,2,24,14,15,12,19,13
006,Alessandria,01,Piemonte,2,25,18,16,24,20,21
006,Alessandria,01,Piemonte,2,26,22,15,15,13,22
006,Alessandria,01,Piemonte,2,27,17,12,12,19,15
006,Alessandria,01,Piemonte,2,28,23,15,26,20,22
006,Alessandria,01,Piemonte,2,29,0,15,0,0,0
006,Alessandria,01,Piemonte,3,1,27,20,14,25,17
006,Alessandria,01,Piemonte,3,2,25,25,12,18,15
006,Alessandria,01,Piemonte,3,3,18,23,23,23,24
006,Alessandria,01,Piemonte,3,4,21,12,18,24,19
006,Alessandria,01,Piemonte,3,5,26,15,13,15,28
006,Alessandria,01,Piemonte,3,6,20,8,14,22,19
006,Alessandria,01,Piemonte,3,7,21,16,14,12,19
006,Alessandria,01,Piemonte,3,8,16,13,11,15,7
006,Alessandria,01,Piemonte,3,9,20,16,19,18,21
006,Alessandria,01,Piemonte,3,10,27,21,20,23,17
006,Alessandria,01,Piemonte,3,11,23,26,13,18,19
006,Alessandria,01,Piemonte,3,12,15,15,17,18,20
006,Alessandria,01,Piemonte,3,13,18,15,14,11,17
006,Alessandria,01,Piemonte,3,14,21,26,21,17,22
006,Alessandria,01,Piemonte,3,15,23,16,11,16,11
006,Alessandria,01,Piemonte,3,16,16,17,16,18,6
006,Alessandria,01,Piemonte,3,17,26,15,20,11,17
006,Alessandria,01,Piemonte,3,18,22,17,17,22,9
006,Alessandria,01,Piemonte,3,19,18,14,15,10,16
006,Alessandria,01,Piemonte,3,20,20,23,12,12,14
006,Alessandria,01,Piemonte,3,21,15,14,16,15,19
006,Alessandria,01,Piemonte,3,22,16,29,9,19,21
006,Alessandria,01,Piemonte,3,23,18,13,13,13,21
006,Alessandria,01,Piemonte,3,24,15,9,15,16,13
006,Alessandria,01,Piemonte,3,25,20,19,9,18,17
006,Alessandria,01,Piemonte,3,26,10,18,19,16,16
006,Alessandria,01,Piemonte,3,27,19,15,16,18,13
006,Alessandria,01,Piemonte,3,28,23,20,21,16,18
006,Alessandria,01,Piemonte,3,29,17,13,15,20,22
006,Alessandria,01,Piemonte,3,30,19,30,16,14,7
006,Alessandria,01,Piemonte,3,31,19,15,17,24,12
006,Alessandria,01,Piemonte,4,1,15,17,22,13,22
006,Alessandria,01,Piemonte,4,2,21,15,13,19,18
006,Alessandria,01,Piemonte,4,3,15,17,23,22,17
006,Alessandria,01,Piemonte,4,4,19,17,13,19,18
006,Alessandria,01,Piemonte,4,5,21,14,17,12,25
006,Alessandria,01,Piemonte,4,6,12,19,22,13,14
006,Alessandria,01,Piemonte,4,7,15,16,13,24,20
006,Alessandria,01,Piemonte,4,8,18,21,24,12,10
006,Alessandria,01,Piemonte,4,9,19,11,19,18,16
006,Alessandria,01,Piemonte,4,10,21,10,10,10,14
006,Alessandria,01,Piemonte,4,11,18,22,16,20,19
006,Alessandria,01,Piemonte,4,12,20,19,14,10,13
006,Alessandria,01,Piemonte,4,13,14,26,23,20,21
006,Alessandria,01,Piemonte,4,14,25,21,14,17,16
006,Alessandria,01,Piemonte,4,15,17,22,11,13,15
006,Alessandria,01,Piemonte,4,16,9,12,18,17,10
006,Alessandria,01,Piemonte,4,17,25,24,9,16,21
006,Alessandria,01,Piemonte,4,18,14,14,16,15,19
006,Alessandria,01,Piemonte,4,19,16,19,14,23,14
006,Alessandria,01,Piemonte,4,20,11,16,14,14,19
006,Alessandria,01,Piemonte,4,21,18,18,17,20,18
006,Alessandria,01,Piemonte,4,22,10,12,18,14,18
006,Alessandria,01,Piemonte,4,23,26,13,15,18,13
006,Alessandria,01,Piemonte,4,24,19,14,12,16,22
006,Alessandria,01,Piemonte,4,25,21,15,19,12,20
006,Alessandria,01,Piemonte,4,26,17,12,18,18,17
006,Alessandria,01,Piemonte,4,27,19,17,18,16,18
006,Alessandria,01,Piemonte,4,28,9,21,16,8,12
006,Alessandria,01,Piemonte,4,29,21,16,15,16,13
006,Alessandria,01,Piemonte,4,30,16,7,20,11,22
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,1,2,4,4,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,2,2,3,3,6,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,3,5,4,9,5,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,4,6,2,3,6,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,5,6,4,6,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,6,1,6,1,2,1
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,7,5,7,4,7,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,8,6,5,6,5,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,9,9,5,7,8,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,10,3,5,9,8,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,11,3,3,6,9,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,12,7,6,8,6,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,13,5,2,2,5,9
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,14,5,4,7,2,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,15,6,4,6,10,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,16,5,4,4,7,8
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,17,7,4,6,2,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,18,2,7,11,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,19,3,9,6,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,20,6,3,4,6,1
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,21,4,5,3,5,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,22,2,3,8,2,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,23,3,1,2,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,24,6,1,9,5,1
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,25,6,2,6,5,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,26,9,2,5,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,27,5,6,1,3,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,28,2,1,2,6,8
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,29,6,0,8,4,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,30,1,3,9,8,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,1,31,6,5,10,5,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,1,7,3,5,3,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,2,6,4,5,3,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,3,6,2,2,6,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,4,5,3,2,5,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,5,3,1,10,7,9
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,6,7,3,6,4,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,7,3,5,3,2,1
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,8,5,6,3,4,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,9,7,3,6,1,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,10,2,3,4,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,11,5,3,3,2,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,12,3,10,5,4,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,13,10,7,4,8,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,14,5,6,4,7,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,15,5,0,4,9,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,16,3,4,3,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,17,3,2,3,9,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,18,7,5,4,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,19,3,10,7,3,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,20,3,4,8,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,21,6,2,3,4,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,22,2,9,8,3,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,23,0,4,5,6,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,24,8,5,2,4,8
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,25,10,1,4,4,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,26,5,2,3,4,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,27,7,4,4,7,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,28,5,1,4,4,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,2,29,0,2,0,0,0
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,1,5,2,7,1,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,2,1,3,3,4,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,3,4,9,6,6,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,4,5,4,5,8,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,5,3,1,5,3,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,6,2,2,2,4,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,7,9,2,4,4,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,8,6,3,3,7,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,9,7,7,5,5,8
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,10,9,5,5,4,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,11,3,1,5,0,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,12,5,6,6,4,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,13,1,7,3,6,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,14,3,3,3,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,15,1,2,3,6,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,16,5,6,4,4,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,17,4,3,2,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,18,6,4,4,1,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,19,4,6,4,5,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,20,4,1,3,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,21,3,4,2,5,1
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,22,3,9,5,2,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,23,3,7,4,7,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,24,3,2,6,3,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,25,5,1,1,4,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,26,8,7,4,2,8
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,27,4,2,3,5,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,28,5,2,1,4,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,29,4,6,2,6,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,30,3,2,0,2,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,3,31,5,5,5,10,7
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,1,2,1,7,7,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,2,3,4,3,1,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,3,7,1,7,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,4,10,3,2,6,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,5,7,3,2,4,1
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,6,8,5,4,3,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,7,6,6,3,3,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,8,2,5,2,1,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,9,4,4,5,0,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,10,5,4,3,4,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,11,6,4,4,7,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,12,4,1,4,3,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,13,7,6,4,1,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,14,3,3,2,3,6
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,15,7,3,4,5,2
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,16,8,3,5,4,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,17,5,4,4,5,5
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,18,4,2,2,1,4
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,19,4,5,6,6,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,20,3,5,5,4,3
007,Valle d'Aosta/Vallée d'Aoste,02,Valle d'Aosta/Vallée d'Aoste,4,21,1,4,6,3,2
